index,username,puzzle,allTbObTee,lastThreeTbObTee,allCbTe,lastThreeCbTe,allC,lastThreeC,allT,lastThreeT,allCbCe,lastThreeCbCe,allTbCe,lastThreeTbCe,allTbCOe,lastThreeTbCOe,allTbObCee,lastThreeTbObCee,allCbTbCee,lastThreeCbTbCee,allTbCObTee,lastThreeTbCObTee,allTbOe,lastThreeTbOe,cogLoad,structureQuits,structureConsectiveQuits,numStmtsInLock,numConstructsInLock,numStmtsAfterLock,numConstructsAfterLock,nestingDepth,unfamMethods,structContent,uniqueStmts,CCnt,CbCeCnt,CbTbCeeCnt,CbTeCnt,TCnt,TbCeCnt,TbCObTeeCnt,TbCOeCnt,TbObCeeCnt,TbObTeeCnt,TbOeCnt,all_cogLoad,str_cogLoadAvg,str_numAttemptsAvg,str_changeInScoreAvg,str_numAttemptsConstructErrorsAvg,str_changeInConstructScoreAvg,str_postRefPlayScore Avg,str_numAttemptsOfdoTogetherRearrangementsAvg,str_numAttemptsOfoneOrZeroInDoTAvg,str_numAttemptsWithoutOrderingBoxAvg,str_constructReverseUsageAvg,str_countsOfPlayConsecutivelyAvg,str_countsOfPlayPuzConsecutivelyAvg,str_countsOfPlayRefConsecutivelyAvg,str_countsOfPlayRatioAvg,str_noRefPlayedBoolean,str_numRepeatedErrorWithInsertionsAvg,str_numCorrectedFirstWrongIndexAvg,str_numReducedFirstWrongIndexAvg,str_numRepeatedFirstWrongStmtAvg,str_numMoveSameStmtConsecutivelyAvg,str_numPlaySameSetAvg,str_numCorrectButNotPlayedAvg,str_numResetAvg,str_numStepsAvg,str_numStepsDecCorrectInOrderingBoxAvg,str_numStepsSeparatedNestsAvg,str_numStmtsInLockAvg,str_numConstructsInLockAvg,str_numStmtsAfterLockAvg,str_numConstructsAfterLockAvg,str_nestingDepthAvg,str_unfamMethodsAvg,str_structContentAvg,str_uniqueStmtsAvg,str_CCntAvg,str_CbCeCntAvg,str_CbTbCeeCntAvg,str_CbTeCntAvg,str_TCntAvg,str_TbCeCntAvg,str_TbCObTeeCntAvg,str_TbCOeCntAvg,str_TbObCeeCntAvg,str_TbObTeeCntAvg,str_TbOeCntAvg,notStr_cogLoadAvg,notStr_numAttemptsAvg,notStr_changeInScoreAvg,notStr_numAttemptsConstructErrorsAvg,notStr_changeInConstructScoreAvg,notStr_postRefPlayScore Avg,notStr_numAttemptsOfdoTogetherRearrangementsAvg,notStr_numAttemptsOfoneOrZeroInDoTAvg,notStr_numAttemptsWithoutOrderingBoxAvg,notStr_constructReverseUsageAvg,notStr_countsOfPlayConsecutivelyAvg,notStr_countsOfPlayPuzConsecutivelyAvg,notStr_countsOfPlayRefConsecutivelyAvg,notStr_countsOfPlayRatioAvg,notStr_noRefPlayedBoolean,notStr_numRepeatedErrorWithInsertionsAvg,notStr_numCorrectedFirstWrongIndexAvg,notStr_numReducedFirstWrongIndexAvg,notStr_numRepeatedFirstWrongStmtAvg,notStr_numMoveSameStmtConsecutivelyAvg,notStr_numPlaySameSetAvg,notStr_numCorrectButNotPlayedAvg,notStr_numResetAvg,notStr_numStepsAvg,notStr_numStepsDecCorrectInOrderingBoxAvg,notStr_numStepsSeparatedNestsAvg,notStr_numStmtsInLockAvg,notStr_numConstructsInLockAvg,notStr_numStmtsAfterLockAvg,notStr_numConstructsAfterLockAvg,notStr_nestingDepthAvg,notStr_unfamMethodsAvg,notStr_structContentAvg,notStr_uniqueStmtsAvg,notStr_CCntAvg,notStr_CbCeCntAvg,notStr_CbTbCeeCntAvg,notStr_CbTeCntAvg,notStr_TCntAvg,notStr_TbCeCntAvg,notStr_TbCObTeeCntAvg,notStr_TbCOeCntAvg,notStr_TbObCeeCntAvg,notStr_TbObTeeCntAvg,notStr_TbOeCntAvg,lastThree_cogLoadAvg,lastThree_numAttemptsAvg,lastThree_changeInScoreAvg,lastThree_numAttemptsConstructErrorsAvg,lastThree_changeInConstructScoreAvg,lastThree_postRefPlayScore Avg,lastThree_numAttemptsOfdoTogetherRearrangementsAvg,lastThree_numAttemptsOfoneOrZeroInDoTAvg,lastThree_numAttemptsWithoutOrderingBoxAvg,lastThree_constructReverseUsageAvg,lastThree_countsOfPlayConsecutivelyAvg,lastThree_countsOfPlayPuzConsecutivelyAvg,lastThree_countsOfPlayRefConsecutivelyAvg,lastThree_countsOfPlayRatioAvg,lastThree_noRefPlayedBoolean,lastThree_numRepeatedErrorWithInsertionsAvg,lastThree_numCorrectedFirstWrongIndexAvg,lastThree_numReducedFirstWrongIndexAvg,lastThree_numRepeatedFirstWrongStmtAvg,lastThree_numMoveSameStmtConsecutivelyAvg,lastThree_numPlaySameSetAvg,lastThree_numCorrectButNotPlayedAvg,lastThree_numResetAvg,lastThree_numStepsAvg,lastThree_numStepsDecCorrectInOrderingBoxAvg,lastThree_numStepsSeparatedNestsAvg,lastThree_numStmtsInLockAvg,lastThree_numConstructsInLockAvg,lastThree_numStmtsAfterLockAvg,lastThree_numConstructsAfterLockAvg,lastThree_nestingDepthAvg,lastThree_unfamMethodsAvg,lastThree_structContentAvg,lastThree_uniqueStmtsAvg,lastThree_CCntAvg,lastThree_CbCeCntAvg,lastThree_CbTbCeeCntAvg,lastThree_CbTeCntAvg,lastThree_TCntAvg,lastThree_TbCeCntAvg,lastThree_TbCObTeeCntAvg,lastThree_TbCOeCntAvg,lastThree_TbObCeeCntAvg,lastThree_TbObTeeCntAvg,lastThree_TbOeCntAvg,last_cogLoadAvg,last_numAttemptsAvg,last_changeInScoreAvg,last_numAttemptsConstructErrorsAvg,last_changeInConstructScoreAvg,last_postRefPlayScore Avg,last_numAttemptsOfdoTogetherRearrangementsAvg,last_numAttemptsOfoneOrZeroInDoTAvg,last_numAttemptsWithoutOrderingBoxAvg,last_constructReverseUsageAvg,last_countsOfPlayConsecutivelyAvg,last_countsOfPlayPuzConsecutivelyAvg,last_countsOfPlayRefConsecutivelyAvg,last_countsOfPlayRatioAvg,last_noRefPlayedBoolean,last_numRepeatedErrorWithInsertionsAvg,last_numCorrectedFirstWrongIndexAvg,last_numReducedFirstWrongIndexAvg,last_numRepeatedFirstWrongStmtAvg,last_numMoveSameStmtConsecutivelyAvg,last_numPlaySameSetAvg,last_numCorrectButNotPlayedAvg,last_numResetAvg,last_numStepsAvg,last_numStepsDecCorrectInOrderingBoxAvg,last_numStepsSeparatedNestsAvg,last_numStmtsInLockAvg,last_numConstructsInLockAvg,last_numStmtsAfterLockAvg,last_numConstructsAfterLockAvg,last_nestingDepthAvg,last_unfamMethodsAvg,last_structContentAvg,last_uniqueStmtsAvg,last_CCntAvg,last_CbCeCntAvg,last_CbTbCeeCntAvg,last_CbTeCntAvg,last_TCntAvg,last_TbCeCntAvg,last_TbCObTeeCntAvg,last_TbCOeCntAvg,last_TbObCeeCntAvg,last_TbObTeeCntAvg,last_TbOeCntAvg
365,cl1CandyCrayon,repeat-gg.lgp,5,5,5,5,5,5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,0,0,0,0,6,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0.414634146,3.333333333,11.66666667,0.611111111,0,0,0.311111111,1.333333333,3.666666667,1.333333333,0,6,0,0,0.295698925,1,1.333333333,3,0.333333333,4.666666667,2,0.666666667,0.333333333,0,34.33333333,0.666666667,0,0,0,7,2.333333333,1,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,8,0.653846154,0.333333333,0,0.335470085,0.666666667,0.333333333,0.333333333,0,2.666666667,0,0,0.422222222,0,1,3.333333333,0.666666667,2.333333333,0,1,0,0,25,1,0,0,0,8.666666667,2,1,5,1,7.666666667,0,0,0,0,0.333333333,0,0,0,0,0,0,1.666666667,14.66666667,0.918803419,0,0,0.593162393,1.333333333,3.666666667,1.666666667,0,8,0,0,0.517921147,0,2,4.333333333,0.333333333,5,2,1,0.333333333,0,40.66666667,1,0,0,0,8,2.333333333,1,3.666666667,0.333333333,7.666666667,0,0,0,0,0.666666667,0,0,0,0,0,0,3,31,0.933333333,0,0,0.333333333,4,11,2,0,17,0,0,0.387096774,0,3,7,1,14,6,1,0,0,85,1,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0
366,cl1CandyCrayon,repeat-f.lgp,5,5,5,5,-1,3,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,4,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0.390243902,3.333333333,11.66666667,0.611111111,0,0,0.311111111,1.333333333,3.666666667,1.333333333,0,6,0,0,0.295698925,1,1.333333333,3,0.333333333,4.666666667,2,0.666666667,0.333333333,0,34.33333333,0.666666667,0,0,0,7,2.333333333,1,3,0,7,0,0,0,0,1,0,0,0,0,0,0,-0.333333333,6.666666667,0.778846154,0,0,0.307692308,0,0.333333333,0.666666667,0,3,0,0,0.466666667,0,1.333333333,3.333333333,0.333333333,0.333333333,0,1,0,0,19.33333333,0.666666667,0,0,0,8,1.666666667,1,4.333333333,0.666666667,7.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0.666666667,15.33333333,0.910470085,0,0,0.393162393,1.333333333,3.666666667,1.333333333,0,8,0,0,0.462365591,0,2,5,0.333333333,5,2,1,0,0,41,1,0,0,0,8,2,1,3.666666667,0.333333333,7.666666667,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,-1,6,0.875,0,0,0,0,0,1,0,1,0,0,0.333333333,0,1,4,0,0,0,1,0,0,16,1,0,0,0,6,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0
367,cl1CandyCrayon,repeat-i.lgp,5,5,0,0,0,1.666666667,1,1.666666667,0,0.666666667,1,2,5,5,5,5,5,5,5,5,5,5,0,0,0,0,1,4,2,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0.609756098,3.333333333,12.33333333,0.638888889,0.333333333,0.666666667,0.45,1.333333333,3.666666667,1.333333333,0.166666667,7,0,0,0.962365591,0,1.666666667,3.333333333,0.333333333,4.666666667,2,1,0.333333333,0,37.33333333,0.666666667,0,0,0,7,2.666666667,1.333333333,4,0,7,0,0,0,0.333333333,0.666666667,0.333333333,0,0,0,0,0,0.333333333,5.666666667,0.549206349,3,-0.666666667,0.481746032,0,1.666666667,0.333333333,0.242424242,0.333333333,0,0,0.557575758,0,0.333333333,2.333333333,0,3,1,1,0,0,37.33333333,1,0,0,0,5.333333333,2.333333333,2,2.666666667,0,5.666666667,0,0.333333333,0,0,0.333333333,0.666666667,0,0,0,0,0,2,4.666666667,0.265873016,3.333333333,0,0.531746032,0,1.666666667,0,0.409090909,1.333333333,0,0,1.090909091,0,0.666666667,1.333333333,0,3,0.333333333,1,0,0,31,0.333333333,0,0,0,4.333333333,2.333333333,2,3,0,4.666666667,0,0.333333333,0,0.333333333,0,0.666666667,0,0,0,0,0,5,2,0.083333333,1,2,0.416666667,0,0,0,0.5,3,0,0,2,0,1,1,0,0,0,1,0,0,12,0,0,0,0,6,3,2,5,0,6,0,0,0,1,0,1,0,0,0,0,0
368,cl1CinnamonCupcake,repeat-e.lgp,5,5,5,5,5,5,0,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-3,0,0,0,0,6,1,1,2,0,6,2,0,0,0,0,0,0,0,0,0,0,-0.531914894,5,8,0.25,0,0,0.25,0,0.5,0,0,4.5,0,0,0.603174603,0,1.5,4,1.5,3,0,1,0,0.5,27,1,0,0,0,7.5,2.5,1,3.5,0,7.5,0,0,0,0,1,0,0,0,0,0,0,-1,15,0.727777778,2.333333333,0,0.438888889,2,0,1.666666667,0,7,0,0,0.258858859,0,2.666666667,2.666666667,0.666666667,5.333333333,1,1,0,0,31.66666667,0.333333333,0,0,0,7,2,1,3,0,7,0,0,0,0,1.333333333,0,0,0,0,0,0,1,15.66666667,0.477777778,2.333333333,0,0.188888889,2,0,0.333333333,0,7.333333333,0,0,0.335049335,0,2.333333333,3.333333333,1,5.666666667,0.666666667,1,0,0.333333333,34,0.333333333,0,0,0,8,2.666666667,1,4,0,8,0,0,0,0,1,0,0,0,0,0,0,-1,37,0.933333333,7,0,0.266666667,6,0,1,0,19,0,0,0.243243243,0,5,5,2,15,2,1,0,0,64,1,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0
369,cl1CinnamonCupcake,repeat-m.lgp,5,5,5,5,-3,2.333333333,0,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-4,0,0,0,0,6,1,1,5,0,6,0,1,0,0,0,0,0,0,0,0,0,-0.595744681,5,8,0.25,0,0,0.25,0,0.5,0,0,4.5,0,0,0.603174603,0,1.5,4,1.5,3,0,1,0,0.5,27,1,0,0,0,7.5,2.5,1,3.5,0,7.5,0,0,0,0,1,0,0,0,0,0,0,-1.666666667,14.33333333,0.602777778,2.333333333,0,0.355555556,2,0,0.333333333,0,6.666666667,0,0,0.303303303,0,1.666666667,2.666666667,1,5,1,1,0,0,29.66666667,0.333333333,0,0,0,7,2,1,3,0,7,0.666666667,0,0,0,0.666666667,0,0,0,0,0,0,0.333333333,15.66666667,0.436111111,2.333333333,0,0.255555556,2,0,0.333333333,0,7,0,0,0.335049335,0,2.333333333,3,1.333333333,5.666666667,1,1,0,0.333333333,33.66666667,0.333333333,0,0,0,8,2.333333333,1,4,0,8,0.666666667,0,0,0,0.666666667,0,0,0,0,0,0,-3,3,0.375,0,0,0.5,0,0,0,0,0,0,0,0.333333333,0,0,1,1,0,1,1,0,0,12,0,0,0,0,6,1,1,2,0,6,2,0,0,0,0,0,0,0,0,0,0
370,cl1CinnamonCupcake,repeat-f.lgp,5,5,5,5,-3,-0.666666667,0,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,0,0,0,0,4,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,-0.680851064,5,8,0.25,0,0,0.25,0,0.5,0,0,4.5,0,0,0.603174603,0,1.5,4,1.5,3,0,1,0,0.5,27,1,0,0,0,7.5,2.5,1,3.5,0,7.5,0,0,0,0,1,0,0,0,0,0,0,-2.666666667,14.66666667,0.644444444,2.333333333,0,0.213888889,2,0,0.333333333,0,6.666666667,0,0,0.275525526,0,1.666666667,2.666666667,1.333333333,5,1.333333333,1,0,0,32.66666667,0.666666667,0,0,0,7,1.666666667,1,4,0,7,0.666666667,0.333333333,0,0,0.333333333,0,0,0,0,0,0,-2.666666667,14.66666667,0.644444444,2.333333333,0,0.213888889,2,0,0.333333333,0,6.666666667,0,0,0.275525526,0,1.666666667,2.666666667,1.333333333,5,1.333333333,1,0,0,32.66666667,0.666666667,0,0,0,7,1.666666667,1,4,0,7,0.666666667,0.333333333,0,0,0.333333333,0,0,0,0,0,0,-4,4,0.625,0,0,-0.125,0,0,0,0,1,0,0,0.25,0,0,2,1,0,1,1,0,0,22,1,0,0,0,6,1,1,5,0,6,0,1,0,0,0,0,0,0,0,0,0
371,cl1CinnamonCupcake,repeat-a.lgp,5,5,5,5,-2,-2.666666667,0,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-2,0,0,0,0,7,2,1,7,0,7,0,0,0,0,0,0,0,0,1,0,0,-0.70212766,5,8,0.25,0,0,0.25,0,0.5,0,0,4.5,0,0,0.603174603,0,1.5,4,1.5,3,0,1,0,0.5,27,1,0,0,0,7.5,2.5,1,3.5,0,7.5,0,0,0,0,1,0,0,0,0,0,0,-2.666666667,7.333333333,0.5,0,0,-0.041666667,0,0,0,0,4.333333333,0,0,0.416666667,0,0,2.333333333,2,1,0.666666667,1,0,1,37,0.333333333,0,0,0,5.333333333,1,1,2.333333333,0.333333333,4.666666667,0.666666667,0.666666667,0,0,0,0,0,0,0,0,0,-2.666666667,7.333333333,0.5,0,0,-0.041666667,0,0,0,0,4.333333333,0,0,0.416666667,0,0,2.333333333,2,1,0.666666667,1,0,1,37,0.333333333,0,0,0,5.333333333,1,1,2.333333333,0.333333333,4.666666667,0.666666667,0.666666667,0,0,0,0,0,0,0,0,0,-1,15,0.5,0,0,-0.5,0,0,0,0,12,0,0,0.666666667,0,0,4,4,3,0,1,0,3,77,0,0,0,0,4,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0
372,cl1CinnamonCupcake,repeat-g.lgp,5,5,5,5,-2,-1.666666667,0,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-2,0,0,0,0,4,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,-0.744680851,5,8,0.25,0,0,0.25,0,0.5,0,0,4.5,0,0,0.603174603,0,1.5,4,1.5,3,0,1,0,0.5,27,1,0,0,0,7.5,2.5,1,3.5,0,7.5,0,0,0,0,1,0,0,0,0,0,0,-2.333333333,8,0.647727273,0,0,-0.147727273,0,0,0,0,5,0,0,0.505555556,0,0.333333333,3,1.666666667,1,0.333333333,1,0,1,38.33333333,0.333333333,0,0,0,5.666666667,1.333333333,1,4,0.333333333,5,0,0.666666667,0,0,0,0,0,0,0.333333333,0,0,-2.333333333,8,0.647727273,0,0,-0.147727273,0,0,0,0,5,0,0,0.505555556,0,0.333333333,3,1.666666667,1,0.333333333,1,0,1,38.33333333,0.333333333,0,0,0,5.666666667,1.333333333,1,4,0.333333333,5,0,0.666666667,0,0,0,0,0,0,0.333333333,0,0,-2,5,0.818181818,0,0,0.181818182,0,0,0,0,2,0,0,0.6,0,1,3,0,0,0,1,0,0,16,0,0,0,0,7,2,1,7,0,7,0,0,0,0,0,0,0,0,1,0,0
373,cl1CinnamonCupcake,repeat-gg.lgp,5,5,5,5,-2,-2,0,-1,-3,-3.666666667,5,5,5,5,5,5,5,5,5,5,5,5,-4,0,0,0,0,6,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0,-1.106382979,5,8,0.25,0,0,0.25,0,0.5,0,0,4.5,0,0,0.603174603,0,1.5,4,1.5,3,0,1,0,0.5,27,1,0,0,0,7.5,2.5,1,3.5,0,7.5,0,0,0,0,1,0,0,0,0,0,0,-3.666666667,6.333333333,0.773484848,2,-0.333333333,0.564393939,0,0,2,0,2.666666667,0,0,0.597222222,0,1,3,0.666666667,0.666666667,0,1,0.333333333,0.666666667,27.66666667,1,0,0.333333333,0,5.666666667,2,2,4,0,6,0.666666667,0,0.333333333,0,0,0,0,0,0,0.333333333,0,-3.666666667,6.333333333,0.773484848,2,-0.333333333,0.564393939,0,0,2,0,2.666666667,0,0,0.597222222,0,1,3,0.666666667,0.666666667,0,1,0.333333333,0.666666667,27.66666667,1,0,0.333333333,0,5.666666667,2,2,4,0,6,0.666666667,0,0.333333333,0,0,0,0,0,0,0.333333333,0,-4,8,0.545454545,5,-1,0.818181818,0,0,0,0,4,0,0,0.625,0,2,3,1,0,0,1,0,0,31,2,0,1,0,6,2,2,6,0,7,0,0,1,0,0,0,0,0,0,0,0
374,cl1CinnamonCupcake,repeat-ee.lgp,5,5,5,5,-2,-2.666666667,0,-1,-3,-3.666666667,5,5,5,5,5,5,5,5,5,5,5,5,-4,0,0,0,0,3,1,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,-1.191489362,5,8,0.25,0,0,0.25,0,0.5,0,0,4.5,0,0,0.603174603,0,1.5,4,1.5,3,0,1,0,0.5,27,1,0,0,0,7.5,2.5,1,3.5,0,7.5,0,0,0,0,1,0,0,0,0,0,0,-4,4.333333333,0.598484848,1.666666667,-0.333333333,0.439393939,0,0,0.333333333,0,1.666666667,0,0,0.930555556,0,0.666666667,2,0.333333333,0,0,1,0.333333333,0.666666667,21.33333333,1,0,0.333333333,0,5.333333333,1.666666667,1.666666667,3.333333333,0,5.666666667,1,0,0.333333333,0,0,0,0,0,0,0,0,-4,4.333333333,0.598484848,1.666666667,-0.333333333,0.439393939,0,0,0.333333333,0,1.666666667,0,0,0.930555556,0,0.666666667,2,0.333333333,0,0,1,0.333333333,0.666666667,21.33333333,1,0,0.333333333,0,5.333333333,1.666666667,1.666666667,3.333333333,0,5.666666667,1,0,0.333333333,0,0,0,0,0,0,0,0,-4,2,0.375,0,0,0.125,0,0,0,0,0,0,0,1.5,0,0,1,0,0,0,1,0,0,10,0,0,0,0,6,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0
375,cl1CinnamonCupcake,repeat-i.lgp,5,5,-3,2.333333333,-2,-3.333333333,0,-1,-3,-3.666666667,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,4,2,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,-1.404255319,5,8,0.25,0,0,0.25,0,0.5,0,0,4.5,0,0,0.603174603,0,1.5,4,1.5,3,0,1,0,0.5,27,1,0,0,0,7.5,2.5,1,3.5,0,7.5,0,0,0,0,1,0,0,0,0,0,0,-3.333333333,2.333333333,0.25,0.333333333,-0.333333333,0.291666667,0,0,0,0,0.333333333,0,0,0.333333333,1,0,1.333333333,0.333333333,0.333333333,0,1,0.666666667,0,14,1.333333333,0,0,0.333333333,3.666666667,1.333333333,1.666666667,2,0.333333333,3.333333333,1,0.333333333,0,0,0,0,0,0,0,0,0,-3.333333333,2.333333333,0.25,0.333333333,-0.333333333,0.291666667,0,0,0,0,0.333333333,0,0,0.333333333,1,0,1.333333333,0.333333333,0.333333333,0,1,0.666666667,0,14,1.333333333,0,0,0.333333333,3.666666667,1.333333333,1.666666667,2,0.333333333,3.333333333,1,0.333333333,0,0,0,0,0,0,0,0,0,-3,3,0.375,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,1,1,0,0,1,2,0,22,4,0,0,1,4,1,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0
376,cl1CinnamonCupcake,repeat-i.lgp,5,5,1,2.333333333,-1,-1,0,-1,-3,-3.666666667,5,5,5,5,5,5,5,5,5,5,5,5,-4,1,1,0,1,4,2,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,-1.29787234,5,9,0.133333333,3,0,0.133333333,0,0.333333333,0,0.212121212,3.333333333,0,0,0.462722463,0,1.333333333,4,2,4.666666667,0.333333333,1,0.333333333,1,42.33333333,3.666666667,0,0,0.333333333,6.333333333,2.333333333,1.333333333,3,0,6.333333333,0,0.333333333,0,0,0.666666667,0,0,0,0,0,0,-3.333333333,2.333333333,0.25,0.333333333,-0.333333333,0.291666667,0,0,0,0,0.333333333,0,0,0.333333333,1,0,1.333333333,0.333333333,0.333333333,0,1,0.666666667,0,14,1.333333333,0,0,0.333333333,3.666666667,1.333333333,1.666666667,2,0.333333333,3.333333333,1,0.333333333,0,0,0,0,0,0,0,0,0,-0.333333333,5.666666667,0.216666667,3.333333333,-0.333333333,0.258333333,0,0,0,0.212121212,0.666666667,0,0,0.393939394,0,0.333333333,2.333333333,1.333333333,2.666666667,0.333333333,1,1,0.666666667,36.66666667,4.333333333,0,0,0.666666667,4,1.666666667,2,2.333333333,0.333333333,3.666666667,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,5,11,-0.1,9,0,-0.1,0,0,0,0.636363636,1,0,0,0.181818182,0,1,4,3,8,1,1,1,2,73,9,0,0,1,4,2,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0
377,cl1Professor Astounding,repeat-gg.lgp,5,5,5,5,5,5,-1,-2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-2,0,0,0,0,6,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0,-0.407407407,3,11,0.5,0,0,0.75,0,0,0,0,6,0,0,0.545454545,0,0,4,3,2,0,1,0,0,57,4,0,0,0,8,2,1,4,1,7,0,0,0,0,1,0,0,0,0,0,0,-1.333333333,5.666666667,0.841880342,0,0,0.506837607,0,0.666666667,0.333333333,0,4,0,0,0.681481481,0,1,2.333333333,0.333333333,0.666666667,0.333333333,1,0,0,23.33333333,0,0,0,0,8,2.333333333,1,4.666666667,0.333333333,7.666666667,0,0,0,0,0.666666667,0,0,0,0,0,0,-1.333333333,5.666666667,0.841880342,0,0,0.506837607,0,0.666666667,0.333333333,0,4,0,0,0.681481481,0,1,2.333333333,0.333333333,0.666666667,0.333333333,1,0,0,23.33333333,0,0,0,0,8,2.333333333,1,4.666666667,0.333333333,7.666666667,0,0,0,0,0.666666667,0,0,0,0,0,0,-2,9,0.933333333,0,0,0.466666667,0,0,0,0,7,0,0,0.777777778,0,2,3,1,0,0,1,0,0,35,0,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0
378,cl1Professor Astounding,repeat-f.lgp,5,5,5,5,-2,2.666666667,-1,-2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,4,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,-0.444444444,3,11,0.5,0,0,0.75,0,0,0,0,6,0,0,0.545454545,0,0,4,3,2,0,1,0,0,57,4,0,0,0,8,2,1,4,1,7,0,0,0,0,1,0,0,0,0,0,0,-1.666666667,4.666666667,0.736111111,0,0,0.455555556,0,0,0.333333333,0,3,0,0,0.481481481,1,0.666666667,2,0.333333333,0,0,1,0,0,19.33333333,0,0,0,0,7,2,1,3,0,7,0.333333333,0,0,0,0.666666667,0,0,0,0,0,0,-1.666666667,4.666666667,0.736111111,0,0,0.455555556,0,0,0.333333333,0,3,0,0,0.481481481,1,0.666666667,2,0.333333333,0,0,1,0,0,19.33333333,0,0,0,0,7,2,1,3,0,7,0.333333333,0,0,0,0.666666667,0,0,0,0,0,0,-2,2,0.375,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10,0,0,0,0,6,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0
379,cl1Professor Astounding,repeat-ee.lgp,5,5,5,5,1,2.666666667,-1,-2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-3,1,1,0,0,3,1,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,-0.351851852,4,10,0.166666667,0,0,0.458333333,0,0,0,0,6,0,0,0.606060606,0,0,3.5,3,3,0.5,1,0,0,47.5,2.5,0,0,0,6,1.5,1,2,1,4.5,0,0.5,0,0,0.5,0,0,0,0,0,0,-1.666666667,4.666666667,0.736111111,0,0,0.455555556,0,0,0.333333333,0,3,0,0,0.481481481,1,0.666666667,2,0.333333333,0,0,1,0,0,19.33333333,0,0,0,0,7,2,1,3,0,7,0.333333333,0,0,0,0.666666667,0,0,0,0,0,0,0.333333333,6.666666667,0.380555556,0,0,0.211111111,0,0,0,0,4.333333333,0,0,0.481481481,1,0.666666667,2.333333333,1.333333333,1.333333333,0.333333333,1,0,0,27.66666667,0.333333333,0,0,0,6.333333333,1.666666667,1,2.333333333,0.333333333,5.666666667,0.333333333,0.333333333,0,0,0.333333333,0,0,0,0,0,0,5,9,-0.166666667,0,0,0.166666667,0,0,0,0,6,0,0,0.666666667,0,0,3,3,4,1,1,0,0,38,1,0,0,0,4,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0
